rowid,content,label,content_clean,dm1,dm2,troll_whight,real_whight,upper_s,upper_w,swears,swears_s,num_words,positive,positive_s,negative,negative_s
10014,True True... but... you're still a whore. BUT ITS OK! I am too. &lt;3 Although  I don't think whores can have scruff.,0,true true but youre still a whore but its ok i am too lt3 although  i dont think whores can have scruff,0.936631021,-0.538185327,17.79451024,-11.05031579,0.258064516,0.193548387,1,0.045454545,22,0,0,2,0.090909091
10015,True! I hate people who're full of themself! That's one of the reason i love mcr  they're humble and down to earth...,1,true i hate people whore full of themself thats one of the reason i love mcr  theyre humble and down to earth,0.684855064,-0.669013935,24.30220383,-11.2716946,0.107142857,0.035714286,1,0.045454545,22,2,0.090909091,2,0.090909091
10016,true.  I love looking for deals  being frugal  negociating  etc...but hate doing budgets!,0,true  i love looking for deals  being frugal  negociating  etcbut hate doing budgets,0.550167888,-0.362136795,9.907228301,-6.643291861,0.0625,0.0625,0,0,13,2,0.153846154,1,0.076923077
10017,true. Damn. The poor world is doomed!,0,true damn the poor world is doomed,0.670765376,-0.620686178,5.916617023,0,0.25,0,1,0.142857143,7,0,0,3,0.428571429
10018,True. We all loved David Wells. And let's face it  CC makes me look thinner. Ummm  well  not as fat.,0,true we all loved david wells and lets face it  cc makes me look thinner ummm  well  not as fat,0.692007836,-0.320647137,6.026563965,-1.824507483,0.318181818,0.045454545,0,0,20,3,0.15,1,0.05
10019,trust me. I'd love to say FUCK YOU GMAT! But Georgetown  Northwestern  and Uni of Chicago would say then FUCK YOU JG*,0,trust me id love to say fuck you gmat but georgetown  northwestern  and uni of chicago would say then fuck you jg,0.76903694,-0.520333744,5.916617023,-8.375734489,0.5,0.25,2,0.090909091,22,2,0.090909091,2,0.090909091
10020,truth on both counts that guy is an ass  and their product is sub par. I tell people try Dalesandros orJim's,1,truth on both counts that guy is an ass  and their product is sub par i tell people try dalesandros orjims,0.626331207,-0.426579862,14.50138992,0,0.136363636,0.045454545,1,0.047619048,21,0,0,0,0
10021,try finding a place open to get an Italian beef and it's my birthday! This sucks ass,0,try finding a place open to get an italian beef and its my birthday this sucks ass,0.796324112,-0.574410361,19.52727938,-1.630154508,0.105263158,0,2,0.117647059,17,0,0,1,0.058823529
10022,try fuck.,1,try fuck,0.769654597,-0.719751305,11.30309561,0,0,0,1,0.5,2,0,0,1,0.5
10023,try it you jive time sucka! I'll put Cinque on dat ass!,0,try it you jive time sucka ill put cinque on dat ass,0.787772079,-0.452988474,20.93852957,0,0.133333333,0.066666667,1,0.083333333,12,0,0,0,0
10024,try McDonalds.. :P although the coffee sucks (wonder hw many outlets still serve it)   net access is pretty decent..,0,try mcdonalds p although the coffee sucks wonder hw many outlets still serve it   net access is pretty decent,0.467565687,-0.276455585,2.592915856,-4.840355965,0.090909091,0.045454545,1,0.052631579,19,3,0.157894737,1,0.052631579
10025,try putting lemon peels around the base of the tree; supposedly cats hate citrus smell,1,try putting lemon peels around the base of the tree supposedly cats hate citrus smell,0.198966464,-0.343107517,1.975772233,0,0,0,0,0,15,0,0,3,0.2
10026,try telling your parents that you don't want to see them. see how well that fucking works out for you  yeah?,1,try telling your parents that you dont want to see them see how well that fucking works out for you  yeah,1.076398817,-0.69333419,19.1250218,-2.898120891,0,0,1,0.047619048,21,2,0.095238095,1,0.047619048
10027,trying not to hate you right now,0,trying not to hate you right now,1.445493367,-0.76672535,1.975772233,-1.824507483,0,0,0,0,7,1,0.142857143,1,0.142857143
10028,"Trying. Fuck. It was due ""yesterday"" and that ended 2 hours and 47 minutes ago.",0,trying fuck it was due yesterday and that ended 2 hours and 47 minutes ago,0.615224365,-0.434208915,8.587180949,-1.627429836,0.166666667,0.111111111,1,0.066666667,15,0,0,1,0.066666667
10029,turns out the earthquake was a rumor. Truth is a fat girl just slipped on the ice and fell.,0,turns out the earthquake was a rumor truth is a fat girl just slipped on the ice and fell,0.577989037,-0.689004502,4.270840306,-1.627429836,0.05,0,0,0,19,0,0,3,0.157894737
10030,tweets that 'Bill O'Reilly is Gay' http://tinyurl.com/97jrc6 Hysterical prank.,0,tweets that bill oreilly is gay httptinyurlcom97jrc6 hysterical prank,0.276059442,-0.267267975,1.836034205,-2.843804223,0.307692308,0,1,0.111111111,9,0,0,1,0.111111111
10031,Twerp is a word that needs to make a comeback.,0,twerp is a word that needs to make a comeback,0.914014385,-0.60047478,1.836034205,0,0.090909091,0,0,0,10,0,0,0,0
10032,twinface it's ATCQ...your drunk ass can't type lol,1,twinface its atcqyour drunk ass cant type lol,0.658550871,-0.243501783,14.17103727,0,0.083333333,0.083333333,1,0.125,8,0,0,1,0.125
10033,twitter's bugging like shit. my tweets stay on top while your guy's updates underneath. this shit is gay.,0,twitters bugging like shit my tweets stay on top while your guys updates underneath this shit is gay,0.416968853,-0.568096031,17.93893488,-2.239483733,0,0,3,0.166666667,18,2,0.111111111,3,0.166666667
10034,Twitter is going a little crazy today. API problems  stream problems  DM problems. No whale sightings to speak of though.,0,twitter is going a little crazy today api problems  stream problems  dm problems no whale sightings to speak of though,0.460259842,-0.483567956,0,0,0.19047619,0.095238095,0,0,20,0,0,4,0.2
10035,Twitter updates my facebook status you big dick. That way I don't have to do both. Not everyone is nerdy as us with our twitter,0,twitter updates my facebook status you big dick that way i dont have to do both not everyone is nerdy as us with our twitter,0.914856301,-0.619530908,2.843260865,-9.903420007,0.153846154,0.038461538,1,0.04,25,0,0,1,0.04
10036,Twitter whore sweet! We could always talk on IRC but ummm this seems to be the hip happening thing these days!,0,twitter whore sweet we could always talk on irc but ummm this seems to be the hip happening thing these days,0.65297431,-0.52683739,17.43834542,-2.469259932,0.130434783,0.043478261,1,0.047619048,21,1,0.047619048,1,0.047619048
10037,Two named lightsabers. Nerd much? :D (Sounds fun!),0,two named lightsabers nerd much d sounds fun,0.320940972,-0.34485731,8.198682067,-2.843804223,0.307692308,0.076923077,0,0,8,1,0.125,0,0
10038,tx.. may you have a kick-ass 09!,0,tx may you have a kickass 09,0.75163189,-0.523280845,5.916617023,-2.540641744,0,0.125,0,0,7,0,0,0,0
10039,u always got the fly ass profile pics. im jealous :( merry xmas numba!,0,u always got the fly ass profile pics im jealous  merry xmas numba,0.563872653,-0.261302893,17.71459332,-6.248614417,0,0,1,0.076923077,13,1,0.076923077,1,0.076923077
10040,u are probably right tho   i hate these short days =/,0,u are probably right tho   i hate these short days =,0.691978635,-0.556437163,6.457178756,-2.608439604,0,0,0,0,11,1,0.090909091,1,0.090909091
10041,u been on here all of 2 days and bout to pass me in followers... Damn homey!? In high school u was the man homey! @theflygirl,0,u been on here all of 2 days and bout to pass me in followers damn homey in high school u was the man homey theflygirl,0.738885437,-0.648404637,30.51976955,-5.510961863,0.064516129,0.032258065,1,0.038461538,26,0,0,1,0.038461538
10042,u better answer the damn phone,0,u better answer the damn phone,0.922112998,-0.69765924,4.481406523,0,0,0,1,0.166666667,6,1,0.166666667,1,0.166666667
10043,u better shut the fuck up wit that lol,0,u better shut the fuck up wit that lol,1.011218512,-0.596763474,19.54046461,0,0,0,1,0.111111111,9,1,0.111111111,1,0.111111111
10044,u can lemme knw a css one =D but opacity n other sucks .. hehehe,0,u can lemme knw a css one =d but opacity n other sucks  hehehe,0.628344826,-0.32677428,9.326134835,-5.143825459,0.0625,0,1,0.066666667,15,0,0,1,0.066666667
10045,u cunt tell me u did not lyk da snow,0,u cunt tell me u did not lyk da snow,0.753006059,-0.436515952,10.66854268,-1.824507483,0,0,1,0.1,10,0,0,1,0.1
10046,U FUCKING FORGOT THE HOTTEST PERSON ALIVE! BLAKE LIVELY! SHE'S THE ONLY ONE THAT CAN MAKE ME (ya know) WITHOUT TOUCHING SHIT,0,u fucking forgot the hottest person alive blake lively shes the only one that can make me ya know without touching shit,0.611708078,-0.514034718,11.83323405,0,0.777777778,0.740740741,2,0.090909091,22,2,0.090909091,2,0.090909091
10047,U gave me ur insomnia Im drinkin mountain dew and blastin 50cent  I've lost my damn mind.,0,u gave me ur insomnia im drinkin mountain dew and blastin 50cent  ive lost my damn mind,0.566726085,-0.33366902,4.419846343,0,0.157894737,0.105263158,1,0.058823529,17,0,0,2,0.117647059
10048,u hate the name bob so much that ur gonna change ur name to bcbryar? lol nice,0,u hate the name bob so much that ur gonna change ur name to bcbryar lol nice,1.000428934,-0.561283164,21.27195997,0,0,0,0,0,18,1,0.055555556,1,0.055555556
10049,u haven't heard?? i'm moving to LA end of january. we haven't spoke about that yet? damn... we'll talk more about it later.,0,u havent heard im moving to la end of january we havent spoke about that yet damn well talk more about it later,0.848856083,-0.447487975,22.58045271,-11.78939496,0.03125,0.03125,1,0.043478261,23,1,0.043478261,1,0.043478261
10050,u in a good mood souljaboy why u in a good mood oh n i luv ur new song 'damn ' like it hit   me bac,1,u in a good mood souljaboy why u in a good mood oh n i luv ur new song damn  like it hit   me bac,0.834721614,-0.525192962,15.63447185,-14.84704454,0,0,1,0.04,25,3,0.12,1,0.04
10051,u just had a vacation. lol Send me the new Al Fat joint that he did when we were at the studio,0,u just had a vacation lol send me the new al fat joint that he did when we were at the studio,0.849002014,-0.59153694,10.09882401,-2.294410102,0.136363636,0,0,0,22,0,0,1,0.045454545
10052,u kinda are a freak but in a good way...ily :D,0,u kinda are a freak but in a good wayily d,0.887501206,-0.545116388,6.496245567,-10.31262476,0.071428571,0.071428571,0,0,11,1,0.090909091,1,0.090909091
10053,u know I dont hate u personally Jae...LOL but u know macs always win in the commercials...,0,u know i dont hate u personally jaelol but u know macs always win in the commercials,0.914018772,-0.609069342,19.44966989,-6.968949503,0.15,0.1,0,0,17,1,0.058823529,1,0.058823529
10054,u know it was over $1200 2 get that bar replaced. George is gonna take that outta thier ass LOL,1,u know it was over $1200 2 get that bar replaced george is gonna take that outta thier ass lol,0.743843662,-0.432208604,19.03184312,-1.627429836,0.090909091,0.136363636,1,0.045454545,22,0,0,0,0
10055,U know they all the same dame spot! I bet ya'll got the same damn middle eastern type of cats cooking that crack up too!,1,u know they all the same dame spot i bet yall got the same damn middle eastern type of cats cooking that crack up too,0.691010177,-0.54633187,15.58919653,-1.501283334,0.071428571,0.071428571,1,0.04,25,0,0,2,0.08
10056,u lucky whore!!!!!,1,u lucky whore,0.526940906,-0.379581114,37.88087726,0,0,0,1,0.333333333,3,1,0.333333333,1,0.333333333
10057,u r NOT a loser I think ur swell sir!,0,u r not a loser i think ur swell sir,0.910665144,-0.530779612,16.64553055,-3.142293223,0.181818182,0.181818182,0,0,10,0,0,1,0.1
10058,u r pussy. lulz.,1,u r pussy lulz,0.332633336,-0.280634989,4.481406523,0,0,0,1,0.25,4,0,0,0,0
10059,U R so damn witty,0,u r so damn witty,1.046101293,-0.498972845,0,0,0.4,0.4,1,0.2,5,1,0.2,1,0.2
10060,u should not hate. http://tinyurl.com/2ezd68 3:20+,0,u should not hate httptinyurlcom2ezd68 320+,0.787292232,-0.364784454,4.481406523,-4.668311706,0,0,0,0,6,0,0,1,0.166666667
10061,u stll up drinking bitch?,1,u stll up drinking bitch,0.583140863,-0.413735448,16.94843296,0,0,0,1,0.2,5,0,0,1,0.2
10062,U stupid bitch. I said Its in my car u always at work or chillin with then regis niggas.  Don't piss me off.,1,u stupid bitch i said its in my car u always at work or chillin with then regis niggas  dont piss me off,0.875493587,-0.553050382,11.28924386,-4.759632371,0.16,0.08,2,0.086956522,23,1,0.043478261,2,0.086956522
10063,u take CNN's word over mine? damn it. already told u that. ;),0,u take cnns word over mine damn it already told u that ,0.784425589,-0.514821505,13.24124568,0,0.0625,0.0625,1,0.083333333,12,0,0,1,0.083333333
10064,U wanna give me more... :p ...fuck me and feed me huh? LOL,0,u wanna give me more p fuck me and feed me huh lol,0.862492902,-0.537551049,19.47182801,-2.843804223,0.111111111,0.111111111,1,0.071428571,14,0,0,1,0.071428571
10065,u whore...,1,u whore,0.633856503,-0.490855728,10.31263119,0,0,0,1,0.5,2,0,0,1,0.5
10066,UGH - the same!  I almost hate it.  Would love to get to sleep at 8or9 like my hubby.  Used to be an early bird!,0,ugh  the same  i almost hate it  would love to get to sleep at 8or9 like my hubby  used to be an early bird,0.911707589,-0.662498737,15.51381542,-6.413515661,0.148148148,0.074074074,0,0,24,2,0.083333333,2,0.083333333
10067,ugh  aj is a fucking douchebag. he was wasted  of course and just really obnoxious. they weren't bad  but they weren't good=/,0,ugh  aj is a fucking douchebag he was wasted  of course and just really obnoxious they werent bad  but they werent good=,0.737895908,-0.531458162,17.99846045,-5.968460281,0,0,1,0.045454545,22,0,0,6,0.272727273
10068,ugh  fuck the chargers!,1,ugh  fuck the chargers,0.662204827,-0.699432207,17.21971263,0,0,0,1,0.25,4,0,0,2,0.5
